ファイル名,学習項目ID,単元,学習項目,問題番号,レベル判定,IRT困難度,推定誤差,識別力(a),主な能力,前提知識,判定理由,基礎レベルと標準レベルの作問方針の違い
m-jh3-A-03-01b.txt,3-A-03-01,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用した計算,乗法の公式や因数分解を利用した計算,問題1,基礎レベル,221,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-01b.txt,3-A-03-01,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用した計算,乗法の公式や因数分解を利用した計算,問題2,基礎レベル,225,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-01b.txt,3-A-03-01,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用した計算,乗法の公式や因数分解を利用した計算,問題3,基礎レベル,229,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-01s.txt,3-A-03-01,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用した計算,乗法の公式や因数分解を利用した計算,問題1,標準レベル,249,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,乗法の公式や因数分解を利用した計算について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-01s.txt,3-A-03-01,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用した計算,乗法の公式や因数分解を利用した計算,問題2,標準レベル,253,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,乗法の公式や因数分解を利用した計算について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-01s.txt,3-A-03-01,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用した計算,乗法の公式や因数分解を利用した計算,問題3,標準レベル,257,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,乗法の公式や因数分解を利用した計算について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-02b.txt,3-A-03-02,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用してから式への値の代入,乗法の公式や因数分解を利用してから式への値の代入,問題1,基礎レベル,224,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-02b.txt,3-A-03-02,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用してから式への値の代入,乗法の公式や因数分解を利用してから式への値の代入,問題2,基礎レベル,228,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-02s.txt,3-A-03-02,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用してから式への値の代入,乗法の公式や因数分解を利用してから式への値の代入,問題1,標準レベル,252,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,乗法の公式や因数分解を利用してから式への値の代入について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-03-02s.txt,3-A-03-02,乗法の公式や因数分解の利用－乗法の公式や因数分解を利用してから式への値の代入,乗法の公式や因数分解を利用してから式への値の代入,問題2,標準レベル,256,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,乗法の公式や因数分解を利用してから式への値の代入について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-01b.txt,3-A-04-01,平方根－2乗するとaになる数（有理数）,2乗するとaになる数（有理数）,問題1,基礎レベル,239,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-01b.txt,3-A-04-01,平方根－2乗するとaになる数（有理数）,2乗するとaになる数（有理数）,問題2,基礎レベル,243,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-01s.txt,3-A-04-01,平方根－2乗するとaになる数（有理数）,2乗するとaになる数（有理数）,問題1,標準レベル,267,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,2乗するとaになる数（有理数）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-02b.txt,3-A-04-02,平方根－記号を使って平方根を表す,記号を使って平方根を表す,問題1,基礎レベル,242,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-02b.txt,3-A-04-02,平方根－記号を使って平方根を表す,記号を使って平方根を表す,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-03b.txt,3-A-04-03,平方根－根号のついた数を2乗する,根号のついた数を2乗する,問題1,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-03b.txt,3-A-04-03,平方根－根号のついた数を2乗する,根号のついた数を2乗する,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-03b.txt,3-A-04-03,平方根－根号のついた数を2乗する,根号のついた数を2乗する,問題3,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-03s.txt,3-A-04-03,平方根－根号のついた数を2乗する,根号のついた数を2乗する,問題1,標準レベル,273,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,根号のついた数を2乗するについて、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-04b.txt,3-A-04-04,平方根－根号をはずせる根号のついた数,根号をはずせる根号のついた数,問題1,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-04b.txt,3-A-04-04,平方根－根号をはずせる根号のついた数,根号をはずせる根号のついた数,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-04b.txt,3-A-04-04,平方根－根号をはずせる根号のついた数,根号をはずせる根号のついた数,問題3,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-04s.txt,3-A-04-04,平方根－根号をはずせる根号のついた数,根号をはずせる根号のついた数,問題1,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,根号をはずせる根号のついた数について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-05b.txt,3-A-04-05,平方根－平方根の大小,平方根の大小,問題1,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-05b.txt,3-A-04-05,平方根－平方根の大小,平方根の大小,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-05s.txt,3-A-04-05,平方根－平方根の大小,平方根の大小,問題1,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の大小について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-05s.txt,3-A-04-05,平方根－平方根の大小,平方根の大小,問題2,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の大小について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-06b.txt,3-A-04-06,平方根－有理数と無理数,有理数と無理数,問題1,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-06b.txt,3-A-04-06,平方根－有理数と無理数,有理数と無理数,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-07b.txt,3-A-04-07,平方根－平方根の積と商,平方根の積と商,問題1,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-07b.txt,3-A-04-07,平方根－平方根の積と商,平方根の積と商,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-07b.txt,3-A-04-07,平方根－平方根の積と商,平方根の積と商,問題3,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-07s.txt,3-A-04-07,平方根－平方根の積と商,平方根の積と商,問題1,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の積と商について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-07s.txt,3-A-04-07,平方根－平方根の積と商,平方根の積と商,問題2,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の積と商について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-08b.txt,3-A-04-08,平方根－平方根の変形,平方根の変形,問題1,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-08b.txt,3-A-04-08,平方根－平方根の変形,平方根の変形,問題2,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-08b.txt,3-A-04-08,平方根－平方根の変形,平方根の変形,問題3,基礎レベル,245,±10,1.1,平方根の性質・根号計算,正負の数・平方数・根号の意味,,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-08s.txt,3-A-04-08,平方根－平方根の変形,平方根の変形,問題1,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の変形について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-08s.txt,3-A-04-08,平方根－平方根の変形,平方根の変形,問題2,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の変形について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-08s.txt,3-A-04-08,平方根－平方根の変形,平方根の変形,問題3,標準レベル,275,±10,1.3,平方根の性質・根号計算,正負の数・平方数・根号の意味,平方根の変形について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：平方根の意味、大小、根号計算の基本を確認する。標準：変形、近似、条件判断を組み合わせて根号の性質を使い分ける。
m-jh3-A-04-09b.txt,3-A-04-09,平方根－分母の有理化,分母の有理化,問題1,基礎レベル,245,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-09b.txt,3-A-04-09,平方根－分母の有理化,分母の有理化,問題2,基礎レベル,245,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-09s.txt,3-A-04-09,平方根－分母の有理化,分母の有理化,問題1,標準レベル,275,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,分母の有理化について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-09s.txt,3-A-04-09,平方根－分母の有理化,分母の有理化,問題2,標準レベル,275,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,分母の有理化について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-10b.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題1,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10b.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題2,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10b.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題3,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10b.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題4,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10s.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題1,標準レベル,275,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,根号を含む式の乗法や除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10s.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題2,標準レベル,275,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,根号を含む式の乗法や除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10s.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題3,標準レベル,275,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,根号を含む式の乗法や除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-10s.txt,3-A-04-10,平方根－根号を含む式の乗法や除法,根号を含む式の乗法や除法,問題4,標準レベル,275,±10,1.3,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,根号を含む式の乗法や除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-11b.txt,3-A-04-11,平方根－根号をふくむ式の加法と減法（根号の中の数が同じ場合）,根号をふくむ式の加法と減法（根号の中の数が同じ場合）,問題1,基礎レベル,245,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-11b.txt,3-A-04-11,平方根－根号をふくむ式の加法と減法（根号の中の数が同じ場合）,根号をふくむ式の加法と減法（根号の中の数が同じ場合）,問題2,基礎レベル,245,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-11s.txt,3-A-04-11,平方根－根号をふくむ式の加法と減法（根号の中の数が同じ場合）,根号をふくむ式の加法と減法（根号の中の数が同じ場合）,問題1,標準レベル,275,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,根号をふくむ式の加法と減法（根号の中の数が同じ場合）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-11s.txt,3-A-04-11,平方根－根号をふくむ式の加法と減法（根号の中の数が同じ場合）,根号をふくむ式の加法と減法（根号の中の数が同じ場合）,問題2,標準レベル,275,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,根号をふくむ式の加法と減法（根号の中の数が同じ場合）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-12b.txt,3-A-04-12,平方根－根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,問題1,基礎レベル,245,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-12b.txt,3-A-04-12,平方根－根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,問題2,基礎レベル,245,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-12s.txt,3-A-04-12,平方根－根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,問題1,標準レベル,275,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-12s.txt,3-A-04-12,平方根－根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）,問題2,標準レベル,275,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,根号をふくむ式の加法と減法（根号の中の数を合わせられる場合）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-13b.txt,3-A-04-13,平方根－根号をふくむ式の加法と減法（有理化を利用した計算）,根号をふくむ式の加法と減法（有理化を利用した計算）,問題1,基礎レベル,245,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-13b.txt,3-A-04-13,平方根－根号をふくむ式の加法と減法（有理化を利用した計算）,根号をふくむ式の加法と減法（有理化を利用した計算）,問題2,基礎レベル,245,±10,1.1,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-13s.txt,3-A-04-13,平方根－根号をふくむ式の加法と減法（有理化を利用した計算）,根号をふくむ式の加法と減法（有理化を利用した計算）,問題1,標準レベル,275,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,根号をふくむ式の加法と減法（有理化を利用した計算）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-13s.txt,3-A-04-13,平方根－根号をふくむ式の加法と減法（有理化を利用した計算）,根号をふくむ式の加法と減法（有理化を利用した計算）,問題2,標準レベル,275,±10,1.3,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,根号をふくむ式の加法と減法（有理化を利用した計算）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-14b.txt,3-A-04-14,平方根－分配法則を利用した平方根の計算,分配法則を利用した平方根の計算,問題1,基礎レベル,245,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-14b.txt,3-A-04-14,平方根－分配法則を利用した平方根の計算,分配法則を利用した平方根の計算,問題2,基礎レベル,245,±10,1.1,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-14s.txt,3-A-04-14,平方根－分配法則を利用した平方根の計算,分配法則を利用した平方根の計算,問題1,標準レベル,275,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,分配法則を利用した平方根の計算について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-14s.txt,3-A-04-14,平方根－分配法則を利用した平方根の計算,分配法則を利用した平方根の計算,問題2,標準レベル,275,±10,1.3,文字式の構造理解・式変形,正負の数・文字式の基本,分配法則を利用した平方根の計算について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh3-A-04-15b.txt,3-A-04-15,平方根－乗法の公式を利用した計算,乗法の公式を利用した計算,問題1,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-15b.txt,3-A-04-15,平方根－乗法の公式を利用した計算,乗法の公式を利用した計算,問題2,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-15b.txt,3-A-04-15,平方根－乗法の公式を利用した計算,乗法の公式を利用した計算,問題3,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh3-A-04-15b.txt,3-A-04-15,平方根－乗法の公式を利用した計算,乗法の公式を利用した計算,問題4,基礎レベル,245,±10,1.1,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
